run_id,best_metric,best_epoch,ckpt_path,model,backbone,features,excluded_folders,mse_weight_epochs,mse_weight_start,lr,weight_decay,pred_activation,activation_eps,seed
2f3e0bf9b9b3,2.9251982806385426,75,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e075_de002.9252.pt,xattn,smallcnn,image+meta,,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
ab7ff70c2453,2.618186943403637,78,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e078_de002.6182.pt,xattn,smallcnn,image+meta,pixel,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
0ff8fea4d718,2.894891722305961,79,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e079_de002.8949.pt,xattn,smallcnn,image+mean+meta,,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
44d523e40975,2.200829766600965,84,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e084_de002.2008.pt,xattn,smallcnn,image+meta,pixel+samsung,25,1.0,0.001,0.0001,sigmoid_eps,0.001,100
23b64a4fdfce,2.6672155472540084,84,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e084_de002.6672.pt,xattn,smallcnn,image+mean+meta,samsung,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
ba42d1d89682,2.859483083089193,86,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e086_de002.8595.pt,xattn,smallcnn,image+meta,,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
436f78fc070d,2.912185015194658,85,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e085_de002.9122.pt,xattn,smallcnn,image+mean+meta,,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
ae41c0dd8361,2.9286742072174516,86,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e086_de002.9287.pt,xattn,smallcnn,image+meta,,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
0dc7f179de62,2.4209707936932965,89,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e089_de002.4210.pt,xattn,smallcnn,image+meta,samsung,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
0857967e35c3,2.6636038263335484,93,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e093_de002.6636.pt,xattn,smallcnn,image+meta,pixel,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
7137ce7c96bf,2.625978424348904,95,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e095_de002.6260.pt,xattn,smallcnn,image+mean+meta,pixel,75,1.0,0.001,0.0001,sigmoid_eps,0.001,100
d184d6d7f80d,2.8712751471478004,96,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e096_de002.8713.pt,xattn,smallcnn,image+mean+meta,,10,1.0,0.001,0.0001,sigmoid_eps,0.001,100
618959f960f8,2.2655448791492416,98,/home/dominik/repo/checkpoints/sweep/excluded2/xattn_smallcnn_e098_de002.2655.pt,xattn,smallcnn,image+meta,pixel+samsung,50,1.0,0.001,0.0001,sigmoid_eps,0.001,100
