ISOSpeedRatings,ShutterSpeedValue,BrightnessValue,L,a,b,L-true,a-true,b-true,Make_Apple,Make_Google,Make_samsung
504,4.46,-0.87,52.557785,10.072656,17.390802,32.856842,6.824586,11.191873,0,1,0
546,4.35,-1.1,47.07706,9.441817,15.247794,32.19292,7.772759,9.624341,0,1,0
501,4.54,-0.79,51.203842,13.973226,21.581509,33.565285,9.547109,12.275983,0,1,0
481,4.46,-0.81,51.657776,10.252234,20.507904,34.760506,9.049045,13.958458,0,1,0
477,4.58,-0.67,51.008038,7.0681314,23.157692,36.308044,8.161045,17.341476,0,1,0
434,4.54,-0.58,43.42317,4.418321,13.438617,29.874323,5.4391413,9.446052,0,1,0
517,4.47,-0.9,43.80995,3.9227834,14.066874,29.264156,4.863841,7.9021463,0,1,0
448,4.45,-0.71,52.118767,7.9625387,18.332909,29.810255,5.300289,8.053745,0,1,0
495,4.49,-0.82,53.16383,8.644365,15.67818,29.605753,6.2325225,8.429821,0,1,0
493,4.67,-0.63,57.403404,11.339338,24.047558,34.92166,7.977071,14.15584,0,1,0
112,3.93,0.77,81.61434,1.198216,0.990609,73.83144,4.9196286,6.9349422,0,1,0
244,5.62,1.33,76.70916,6.882955,11.069067,72.794525,6.5501328,9.8508,0,1,0
159,5.35,1.69,71.39198,8.999379,16.000935,73.2979,8.30943,13.9308195,0,1,0
310,6.64,2.01,69.9001,8.052897,11.467858,71.949615,6.289175,8.049189,0,1,0
99,4.48,1.49,72.61026,4.2573385,5.560923,72.2858,7.187121,13.533483,0,1,0
235,6.22,1.99,73.088356,4.469187,7.3840513,72.31121,8.8762455,13.609479,0,1,0
251,5.86,1.53,72.16089,6.463986,14.681987,72.15224,8.06445,15.013291,0,1,0
217,5.61,1.49,77.1219,2.8146574,6.265572,72.4772,7.769709,16.02714,0,1,0
488,6.62,1.34,69.02358,8.981433,18.9516,72.54559,6.458333,16.094734,0,1,0
508,6.82,1.47,66.74038,8.855224,19.458065,73.47208,5.4782414,17.954376,0,1,0
265,5.77,1.36,77.46261,3.7817547,9.776587,71.1122,8.53389,13.513726,0,1,0
278,5.79,1.31,78.06141,3.945531,4.6887813,70.96779,11.017098,13.915399,0,1,0
215,5.48,1.37,78.08729,5.706716,5.7343063,71.01131,12.716345,14.0191345,0,1,0
247,5.71,1.4,77.29901,3.6670926,5.8992105,71.43726,8.233705,14.531908,0,1,0
258,5.99,1.62,74.89225,7.3507156,13.857146,71.55298,8.761308,14.159968,0,1,0
243,5.82,1.54,75.71324,5.8986297,10.703218,71.41562,8.091913,15.049358,0,1,0
160,5.11,1.43,74.85203,5.940238,16.70813,71.27918,7.4235406,15.93976,0,1,0
266,5.8,1.39,77.751656,2.9179213,11.988368,71.07183,6.5074253,16.170076,0,1,0
253,5.58,1.24,78.85677,2.6143794,7.4432516,72.370224,5.51347,18.01532,0,1,0
321,6.0,1.31,73.12219,5.7142844,8.11994,70.56252,9.332982,13.840332,0,1,0
283,6.01,1.51,72.51395,8.737101,6.786874,70.6432,11.316616,12.8952055,0,1,0
152,5.13,1.53,74.410225,9.459053,5.663718,70.2198,12.647744,12.863989,0,1,0
206,5.46,1.42,70.93769,6.5622983,14.582222,70.30789,8.133978,15.104418,0,1,0
194,5.83,1.88,72.83483,6.4924593,14.392091,70.88817,9.03492,14.859796,0,1,0
185,5.42,1.54,71.88408,6.9656425,12.392373,70.771866,8.507273,15.231792,0,1,0
345,6.22,1.43,70.800865,6.179968,11.082495,70.91015,7.4370885,15.958854,0,1,0
500,6.23,0.91,80.10122,7.141533,14.953236,70.70245,6.5199704,16.189236,0,1,0
431,6.0,0.89,79.90166,7.3873787,14.828262,70.47546,5.4609585,16.940756,0,1,0
255,6.08,1.73,72.64382,4.8477125,9.093365,69.313416,8.707221,14.786764,0,1,0
258,6.37,2.0,67.063896,11.27374,12.854431,69.06666,10.999094,12.812806,0,1,0
145,5.64,2.11,67.607544,12.915729,11.98349,69.23175,11.815551,11.400283,0,1,0
397,6.64,1.66,65.7023,14.225407,13.708212,69.00479,12.507379,10.525231,0,1,0
225,5.96,1.79,68.46958,13.504543,14.994173,69.051544,12.80111,9.483128,0,1,0
280,5.96,1.47,71.2028,6.6886096,7.7442145,69.196754,8.177129,15.160667,0,1,0
29,4.04,2.82,50.189888,17.577501,11.385782,69.059814,9.25242,14.432052,0,1,0
45,5.9,4.05,49.97429,18.591866,10.019401,69.21837,8.318379,14.639785,0,1,0
88,5.94,3.12,44.230576,18.405602,11.5363455,69.43024,7.492473,16.03658,0,1,0
104,6.4,3.34,41.996174,16.920214,12.880477,69.24236,6.7119203,15.746651,0,1,0
77,6.01,3.39,42.34846,17.465042,11.630794,68.4998,5.163731,15.192672,0,1,0
113,6.29,3.12,39.893044,13.465327,9.784675,67.84897,8.909445,14.339298,0,1,0
99,6.05,3.07,45.82156,21.758652,12.132886,67.38298,11.724128,13.7298765,0,1,0
88,6.04,3.23,45.05281,28.38101,14.502003,67.00466,13.350971,12.657197,0,1,0
61,6.04,3.75,44.07563,27.633137,14.1664095,67.02723,13.491399,12.132117,0,1,0
177,6.52,2.69,38.31708,27.066086,12.623672,66.82437,14.324907,10.730649,0,1,0
134,6.03,2.61,43.293922,20.179907,18.367506,67.11458,8.778192,16.623398,0,1,0
154,6.16,2.54,41.952873,21.15067,16.65448,66.88122,9.463466,15.74536,0,1,0
161,6.04,2.35,46.24786,22.660782,16.746809,67.156975,9.0530615,15.574737,0,1,0
164,5.89,2.17,46.92826,19.859703,15.074199,66.94262,8.127307,15.801394,0,1,0
196,5.97,2.0,49.00373,24.661594,20.47101,67.5506,7.4260225,16.660254,0,1,0
218,5.82,1.7,44.137955,21.494278,19.06958,65.73894,9.37926,16.335274,0,1,0
175,6.02,2.21,44.975086,26.831736,18.849249,64.94776,12.511681,14.708033,0,1,0
144,5.87,2.34,46.674915,35.78568,21.006456,66.02309,13.784696,14.609777,0,1,0
119,5.26,2.01,45.166824,32.89318,12.204233,65.17505,15.044598,13.408429,0,1,0
169,5.96,2.21,48.47268,29.22819,10.012335,65.53601,15.185332,11.116172,0,1,0
166,5.78,2.05,45.51168,20.176558,10.900962,65.4422,9.65964,17.036448,0,1,0
198,6.14,2.15,44.952698,17.977833,13.115197,65.93634,10.172201,16.639194,0,1,0
155,5.9,2.27,44.43548,19.027813,10.500971,65.61984,8.846517,16.711042,0,1,0
247,6.12,1.81,44.200714,18.059341,10.833482,65.50129,8.313306,17.087591,0,1,0
159,5.89,2.22,43.62759,14.034643,9.648822,65.59998,6.9615865,18.87217,0,1,0
113,3.91,0.73,39.884796,11.490479,9.526463,65.962746,5.0685735,21.008926,0,1,0
117,5.49,2.26,44.2122,17.872028,4.3991656,62.02052,12.954159,15.579356,0,1,0
79,5.03,2.37,46.51454,24.699844,9.509687,62.399544,14.5500145,14.462734,0,1,0
180,5.64,1.79,45.60706,27.75799,6.99267,62.761303,16.00593,13.887024,0,1,0
174,5.29,1.49,42.865505,26.20917,6.3131337,64.09686,15.389387,12.41075,0,1,0
265,5.4,0.99,40.355404,13.412682,7.3893175,63.247646,9.914724,18.393875,0,1,0
79,5.64,2.98,42.268906,14.641185,13.867983,63.188114,9.775371,17.177896,0,1,0
115,5.64,2.44,45.463654,15.8125515,20.789865,63.006313,8.847383,19.147552,0,1,0
198,5.64,1.66,46.604855,12.627355,20.628141,62.886497,8.312987,19.525492,0,1,0
322,5.64,0.96,51.86917,14.171861,20.78519,62.409336,7.9263387,19.399977,0,1,0
297,5.64,1.07,47.191994,15.6013775,23.422546,60.17634,12.8776655,20.321262,0,1,0
341,5.64,0.87,50.426445,19.206041,21.224203,59.75346,14.488107,17.486557,0,1,0
318,5.31,0.64,55.123104,24.02163,21.771803,59.806076,16.362427,15.323406,0,1,0
285,5.25,0.74,52.562977,25.66797,21.442226,60.097546,16.06287,14.5911255,0,1,0
269,5.06,0.63,52.440548,17.24222,28.389864,59.92469,11.815386,21.069326,0,1,0
333,5.64,0.91,50.515373,18.982708,24.07177,59.79257,11.488142,18.602215,0,1,0
507,4.13,-1.22,57.366306,16.540085,24.629612,60.112865,11.088722,20.182013,0,1,0
493,4.07,-1.24,53.706657,14.255337,21.05353,60.336555,8.864854,19.871912,0,1,0
533,4.44,-0.98,54.00957,12.643064,22.526278,59.994076,7.378044,20.479286,0,1,0
471,4.52,-0.72,76.79105,13.463195,25.89337,57.404537,12.664835,20.38105,0,1,0
376,4.41,-0.5,78.19837,16.602793,20.671656,56.795635,15.009408,18.436306,0,1,0
407,4.02,-1.0,66.00794,15.27439,17.573734,57.371273,15.88183,16.40284,0,1,0
638,4.18,-1.49,78.757866,16.485056,15.54804,57.075245,16.423311,14.257072,0,1,0
682,4.22,-1.55,75.976204,13.945268,25.463968,56.511032,12.188506,20.823841,0,1,0
697,4.11,-1.69,77.69837,13.16719,21.701246,57.188583,11.835489,20.05277,0,1,0
711,4.13,-1.7,75.562584,12.147446,21.024534,57.10753,9.902343,20.455963,0,1,0
774,4.71,-1.24,67.03372,11.145071,21.357685,56.68566,9.685779,21.568878,0,1,0
712,4.62,-1.21,66.084564,10.818425,21.475452,56.755615,8.404765,21.060598,0,1,0
717,4.39,-1.45,68.15761,13.339097,16.478891,53.927246,12.823388,21.23433,0,1,0
672,3.91,-1.84,72.37826,18.801035,20.747017,53.545975,16.019243,19.634878,0,1,0
634,3.95,-1.71,69.35378,22.71919,23.75045,53.335617,16.821207,18.19671,0,1,0
600,4.18,-1.41,73.5318,23.40757,24.194654,54.491013,16.716059,18.092766,0,1,0
648,4.2,-1.49,72.40824,17.059702,28.957554,53.135147,12.774755,21.85494,0,1,0
641,4.14,-1.54,72.26535,14.56271,23.726938,54.001453,11.646533,20.150839,0,1,0
700,3.99,-1.81,70.92077,16.326826,29.842697,52.89887,10.438525,19.721853,0,1,0
711,4.12,-1.71,73.477936,15.024037,30.20508,53.209557,8.4475565,20.102232,0,1,0
652,4.09,-1.61,75.07727,11.848028,35.284798,54.477448,7.0145698,21.834476,0,1,0
703,4.02,-1.79,67.31102,19.2362,37.982845,49.392807,13.7782545,21.313484,0,1,0
653,4.37,-1.33,55.49642,23.053505,32.904835,49.528767,15.858162,20.396135,0,1,0
728,3.99,-1.88,67.56263,24.725237,26.979025,49.235924,16.468294,17.645351,0,1,0
716,4.04,-1.8,64.09922,28.693155,26.526388,49.432293,15.8319025,16.131208,0,1,0
721,3.97,-1.88,65.05692,19.323925,38.08314,49.02744,12.37615,21.346624,0,1,0
658,3.91,-1.81,65.15674,20.91303,34.92791,50.317432,12.700615,21.401436,0,1,0
701,3.98,-1.83,67.49548,16.780989,31.204649,49.422443,9.262399,20.051134,0,1,0
683,3.91,-1.86,66.88379,13.798434,33.635857,49.57981,8.25191,20.24161,0,1,0
567,4.34,-1.16,62.68542,17.551207,31.213554,44.093468,12.281855,19.797335,0,1,0
440,4.52,-0.62,50.051384,23.038828,31.402872,45.444614,14.405902,18.170168,0,1,0
509,4.48,-0.87,43.348938,22.0807,28.601295,44.289803,14.755018,17.151789,0,1,0
513,4.43,-0.93,50.6064,21.1497,26.884022,44.5889,14.406271,16.36142,0,1,0
481,4.66,-0.61,69.50963,18.445272,38.709408,44.756588,11.655614,20.104218,0,1,0
502,4.78,-0.55,69.53364,21.435951,33.8727,45.310497,12.286628,19.111362,0,1,0
385,4.66,-0.28,70.05414,17.216505,32.262695,44.67594,9.747376,19.934181,0,1,0
367,4.51,-0.37,69.170296,18.820648,30.163752,45.08338,8.0106945,21.03662,0,1,0
495,4.82,-0.49,65.22855,19.924671,29.771976,39.53265,10.904205,17.0126,0,1,0
515,4.76,-0.61,71.04021,16.618256,26.32764,39.159378,12.796523,15.3166275,0,1,0
546,4.95,-0.49,69.773796,18.422647,26.090544,39.058563,12.480067,14.548525,0,1,0
506,4.83,-0.51,71.05739,18.1016,24.234129,38.69224,12.771612,13.416813,0,1,0
531,4.88,-0.53,71.389496,13.860304,29.483103,39.7831,10.182378,17.949804,0,1,0
574,4.89,-0.63,72.760666,13.520743,28.504725,40.638382,10.355568,16.718884,0,1,0
233,4.33,0.11,67.045334,6.0876284,22.018042,39.626873,9.498263,18.925226,0,1,0
474,4.32,-0.93,66.82551,11.418836,24.701864,34.12453,8.305508,13.037223,0,1,0
623,4.77,-0.87,64.77721,12.902898,19.610962,34.07463,8.273018,11.069825,0,1,0
601,4.71,-0.88,65.04841,13.23915,19.60859,34.753605,9.284836,10.806059,0,1,0
432,5.3,0.18,57.42184,21.522797,20.074245,33.212276,9.99642,10.511238,0,1,0
577,5.28,-0.24,61.414394,17.701061,29.691277,34.848213,7.7943053,12.792667,0,1,0
481,5.08,-0.19,66.15707,16.2882,35.389046,36.526527,8.958122,18.282227,0,1,0
543,4.86,-0.58,67.41473,13.268522,29.843023,36.983135,7.396573,18.251486,0,1,0
504,4.87,-0.46,61.697735,12.279093,24.50096,33.213768,6.3713136,12.955596,0,1,0
454,4.68,-0.5,56.4988,13.003286,19.427483,32.33968,6.5425053,10.4437895,0,1,0
450,4.76,-0.41,53.957703,16.569687,22.903028,32.856842,6.824586,11.191873,0,1,0
520,4.88,-0.5,57.693146,16.776068,16.946306,32.19292,7.772759,9.624341,0,1,0
470,4.79,-0.44,61.200146,19.745514,27.6686,33.565285,9.547109,12.275983,0,1,0
488,4.96,-0.32,62.658745,16.449156,24.743393,34.760506,9.049045,13.958458,0,1,0
501,5.02,-0.3,63.34451,12.5728855,26.639675,36.308044,8.161045,17.341476,0,1,0
455,4.95,-0.24,55.01071,9.610759,19.304562,29.874323,5.4391413,9.446052,0,1,0
482,4.97,-0.3,52.4533,8.829147,18.700346,29.264156,4.863841,7.9021463,0,1,0
453,4.87,-0.31,51.32471,8.7985115,17.191,29.810255,5.300289,8.053745,0,1,0
438,4.96,-0.17,52.84802,12.986223,20.810905,29.605753,6.2325225,8.429821,0,1,0
566,5.2,-0.3,57.867687,13.304399,22.3515,34.92166,7.977071,14.15584,0,1,0
40,0.01666666667,10.45,66.78036,2.523296,-5.3413887,73.83144,4.9196286,6.9349422,0,0,1
40,0.01666666667,10.45,67.612755,1.578426,-2.7747898,72.794525,6.5501328,9.8508,0,0,1
40,0.01666666667,10.45,65.93442,2.731042,-2.9752092,73.2979,8.30943,13.9308195,0,0,1
50,0.01666666667,10.45,66.661064,3.1701493,-5.315714,71.949615,6.289175,8.049189,0,0,1
50,0.01666666667,9.62,66.43319,1.3412387,-1.5587605,72.2858,7.187121,13.533483,0,0,1
50,0.01666666667,9.62,66.44231,2.6880214,-2.2957807,72.31121,8.8762455,13.609479,0,0,1
50,0.01666666667,9.62,66.90451,2.3119807,-2.0472827,72.15224,8.06445,15.013291,0,0,1
50,0.01666666667,9.62,67.21319,2.7261753,-2.3125718,72.4772,7.769709,16.02714,0,0,1
50,0.01666666667,9.62,67.23336,1.2846601,-1.294754,72.54559,6.458333,16.094734,0,0,1
40,0.01666666667,10.45,67.71404,1.3295382,-1.2050196,73.47208,5.4782414,17.954376,0,0,1
50,0.01666666667,9.62,66.70757,1.4142938,-2.491424,71.1122,8.53389,13.513726,0,0,1
50,0.01666666667,9.62,66.18383,3.527446,-2.3122094,70.96779,11.017098,13.915399,0,0,1
50,0.01666666667,9.62,67.04048,3.1458929,-1.661417,71.01131,12.716345,14.0191345,0,0,1
50,0.01666666667,9.62,67.02436,2.8918083,-2.4944475,71.43726,8.233705,14.531908,0,0,1
50,0.01666666667,9.62,66.47897,2.4910066,-2.9389997,71.55298,8.761308,14.159968,0,0,1
50,0.01666666667,9.62,67.26589,2.76749,-2.3414786,71.41562,8.091913,15.049358,0,0,1
50,0.01666666667,9.62,66.43632,2.2416646,-1.7723371,71.27918,7.4235406,15.93976,0,0,1
50,0.01666666667,9.62,67.69763,1.2828542,-1.2929453,71.07183,6.5074253,16.170076,0,0,1
40,0.01666666667,10.45,65.621155,1.3559462,-0.23478858,72.370224,5.51347,18.01532,0,0,1
50,0.01666666667,9.62,65.840576,2.9534543,-2.473423,70.56252,9.332982,13.840332,0,0,1
50,0.01666666667,9.68,65.765434,2.9956956,-1.8631614,70.6432,11.316616,12.8952055,0,0,1
50,0.01666666667,9.62,66.945305,3.5067894,-2.2310243,70.2198,12.647744,12.863989,0,0,1
50,0.01666666667,9.62,66.48203,2.9360356,-2.465386,70.30789,8.133978,15.104418,0,0,1
50,0.01666666667,9.68,66.79315,2.933262,-2.4631119,70.88817,9.03492,14.859796,0,0,1
50,0.01666666667,9.62,66.310646,2.1068523,-2.920265,70.771866,8.507273,15.231792,0,0,1
50,0.01666666667,9.62,66.02755,1.5694388,-2.342675,70.91015,7.4370885,15.958854,0,0,1
50,0.01666666667,9.62,66.01918,1.3000054,-1.3070248,70.70245,6.5199704,16.189236,0,0,1
50,0.01666666667,9.62,66.515274,2.0238285,-1.3477718,70.47546,5.4609585,16.940756,0,0,1
50,0.01666666667,9.62,66.57407,3.0521564,-2.4681776,69.313416,8.707221,14.786764,0,0,1
50,0.01666666667,9.62,66.0985,2.6841416,-3.0964425,69.06666,10.999094,12.812806,0,0,1
50,0.01666666667,9.62,65.411835,4.792603,-4.720026,69.23175,11.815551,11.400283,0,0,1
50,0.01666666667,9.62,65.30188,5.405234,-5.7108097,69.00479,12.507379,10.525231,0,0,1
50,0.01666666667,10.45,65.45758,4.7954693,-4.6145973,69.051544,12.80111,9.483128,0,0,1
50,0.01666666667,9.62,65.75084,2.3281233,-1.5245099,69.196754,8.177129,15.160667,0,0,1
50,0.01666666667,9.62,65.96442,2.940701,-2.4692097,69.059814,9.25242,14.432052,0,0,1
50,0.01666666667,9.62,65.59891,2.2061136,-2.535871,69.21837,8.318379,14.639785,0,0,1
50,0.01666666667,9.62,66.72685,1.4873903,-1.4334854,69.43024,7.492473,16.03658,0,0,1
50,0.01666666667,9.62,66.49774,2.2602916,-1.9755684,69.24236,6.7119203,15.746651,0,0,1
50,0.01666666667,9.62,66.62374,1.0855019,-1.277363,68.4998,5.163731,15.192672,0,0,1
50,0.01666666667,9.62,65.752815,2.3848906,-1.6459894,67.84897,8.909445,14.339298,0,0,1
50,0.01666666667,9.62,65.95052,2.917596,-1.3016205,67.38298,11.724128,13.7298765,0,0,1
50,0.01666666667,9.62,65.08542,3.6513624,-2.4436097,67.00466,13.350971,12.657197,0,0,1
50,0.01666666667,9.62,64.92102,5.118841,-1.6804788,67.02723,13.491399,12.132117,0,0,1
50,0.01666666667,9.62,65.785995,3.8563786,-2.7411444,66.82437,14.324907,10.730649,0,0,1
50,0.01666666667,9.62,66.66332,2.5348737,-0.26258424,67.11458,8.778192,16.623398,0,0,1
50,0.01666666667,9.62,65.4031,3.0555823,-1.2074069,66.88122,9.463466,15.74536,0,0,1
50,0.01666666667,9.62,65.75288,2.3284492,-0.9176581,67.156975,9.0530615,15.574737,0,0,1
50,0.01666666667,9.62,65.62588,2.405224,-0.31451663,66.94262,8.127307,15.801394,0,0,1
50,0.01666666667,9.62,65.68473,1.2195734,-0.34455314,67.5506,7.4260225,16.660254,0,0,1
50,0.01666666667,9.62,63.0375,3.2368112,-0.37702808,65.73894,9.37926,16.335274,0,0,1
50,0.01666666667,9.62,64.26846,3.0190363,-1.3218563,64.94776,12.511681,14.708033,0,0,1
50,0.01666666667,9.62,65.29838,5.1128125,-1.6787757,66.02309,13.784696,14.609777,0,0,1
50,0.01666666667,9.62,64.82907,5.811104,-1.6878917,65.17505,15.044598,13.408429,0,0,1
50,0.01666666667,9.62,65.758514,5.3803897,-2.4343548,65.53601,15.185332,11.116172,0,0,1
50,0.01666666667,9.62,64.477776,4.2401676,-0.8874311,65.4422,9.65964,17.036448,0,0,1
50,0.01666666667,9.62,65.766304,4.7288976,-0.63611716,65.93634,10.172201,16.639194,0,0,1
50,0.01666666667,9.62,63.763905,2.7040856,-0.28865483,65.61984,8.846517,16.711042,0,0,1
50,0.01666666667,9.62,65.23249,2.5461538,-0.263504,65.50129,8.313306,17.087591,0,0,1
50,0.01666666667,9.62,64.03313,2.5558026,-0.26428336,65.59998,6.9615865,18.87217,0,0,1
50,0.01666666667,9.62,63.748837,3.4752288,1.8428882,65.962746,5.0685735,21.008926,0,0,1
50,0.01666666667,9.62,64.378235,5.1205606,-0.50293094,62.02052,12.954159,15.579356,0,0,1
50,0.01666666667,9.62,63.04076,7.360054,-0.8554819,62.399544,14.5500145,14.462734,0,0,1
50,0.01666666667,9.62,63.893417,5.6612353,-0.5760516,62.761303,16.00593,13.887024,0,0,1
50,0.01666666667,9.62,63.904636,5.1940026,-1.7010374,64.09686,15.389387,12.41075,0,0,1
50,0.01666666667,9.62,64.5949,3.7715032,0.9592217,63.247646,9.914724,18.393875,0,0,1
50,0.01666666667,9.62,63.045887,4.7740793,-0.6409009,63.188114,9.775371,17.177896,0,0,1
50,0.01666666667,9.62,63.123367,3.508929,-0.045194987,63.006313,8.847383,19.147552,0,0,1
50,0.01666666667,9.62,63.81555,2.4730527,0.7732351,62.886497,8.312987,19.525492,0,0,1
50,0.01666666667,9.62,63.47277,2.1957326,0.7829743,62.409336,7.9263387,19.399977,0,0,1
64,0.01666666667,8.71,63.078884,4.8198895,4.00648,60.17634,12.8776655,20.321262,0,0,1
64,0.01666666667,8.71,64.22423,5.832457,1.6754693,59.75346,14.488107,17.486557,0,0,1
64,0.01666666667,8.71,63.276478,7.726559,1.240671,59.806076,16.362427,15.323406,0,0,1
64,0.01666666667,8.71,62.559963,7.8554554,-0.8080928,60.097546,16.06287,14.5911255,0,0,1
64,0.01666666667,8.71,63.493378,5.451618,5.437411,59.92469,11.815386,21.069326,0,0,1
64,0.01666666667,8.71,63.291027,3.9736,3.1223586,59.79257,11.488142,18.602215,0,0,1
64,0.01666666667,8.71,64.28597,3.5149112,3.529693,60.112865,11.088722,20.182013,0,0,1
64,0.01666666667,8.71,62.83825,3.321402,3.5647044,60.336555,8.864854,19.871912,0,0,1
64,0.01666666667,8.71,64.23959,2.6669605,2.8362694,59.994076,7.378044,20.479286,0,0,1
64,0.01666666667,8.71,63.08868,5.8437467,6.272343,57.404537,12.664835,20.38105,0,0,1
64,0.01666666667,8.71,62.734806,7.9610014,3.3829618,56.795635,15.009408,18.436306,0,0,1
64,0.01666666667,8.71,61.68667,7.2875977,3.2761707,57.371273,15.88183,16.40284,0,0,1
64,0.01666666667,8.71,61.76368,12.645731,1.3482896,57.075245,16.423311,14.257072,0,0,1
64,0.01666666667,9.13,58.033516,6.3594103,6.5414567,56.511032,12.188506,20.823841,0,0,1
64,0.01666666667,9.29,64.14923,8.453033,3.744231,57.188583,11.835489,20.05277,0,0,1
64,0.01666666667,8.66,63.29706,5.482826,3.5522585,57.10753,9.902343,20.455963,0,0,1
64,0.01666666667,8.66,63.40606,5.0696926,3.6608,56.68566,9.685779,21.568878,0,0,1
64,0.01666666667,8.66,63.043045,3.5540917,4.3888087,56.755615,8.404765,21.060598,0,0,1
80,0.01666666667,7.89,62.245564,10.007852,5.502526,53.927246,12.823388,21.23433,0,0,1
80,0.01666666667,7.89,60.722324,13.460049,6.6628137,53.545975,16.019243,19.634878,0,0,1
80,0.01666666667,7.89,62.875183,12.558293,2.9486296,53.335617,16.821207,18.19671,0,0,1
80,0.01666666667,7.89,62.942123,12.601663,2.878824,54.491013,16.716059,18.092766,0,0,1
80,0.01666666667,7.89,62.99912,8.767734,8.486948,53.135147,12.774755,21.85494,0,0,1
80,0.01666666667,7.89,61.499386,6.5509357,5.7424593,54.001453,11.646533,20.150839,0,0,1
80,0.01666666667,7.89,61.46495,6.3626204,3.4289067,52.89887,10.438525,19.721853,0,0,1
80,0.01666666667,7.89,61.823795,3.3339078,3.5772016,53.209557,8.4475565,20.102232,0,0,1
80,0.01666666667,8.71,61.089737,1.9097261,6.6569314,54.477448,7.0145698,21.834476,0,0,1
80,0.01666666667,7.89,59.548386,10.090082,8.567726,49.392807,13.7782545,21.313484,0,0,1
80,0.01666666667,7.89,57.81309,14.249119,6.3094516,49.528767,15.858162,20.396135,0,0,1
80,0.01666666667,7.89,58.842278,15.438856,5.392884,49.235924,16.468294,17.645351,0,0,1
80,0.01666666667,7.89,58.598072,14.129793,2.060151,49.432293,15.8319025,16.131208,0,0,1
80,0.01666666667,7.89,57.84952,9.009026,10.226223,49.02744,12.37615,21.346624,0,0,1
80,0.01666666667,7.89,61.75664,8.670728,8.561264,50.317432,12.700615,21.401436,0,0,1
80,0.01666666667,7.89,60.669907,5.9010196,6.328229,49.422443,9.262399,20.051134,0,0,1
100,0.01666666667,7.06,60.016525,4.9719906,6.584172,49.57981,8.25191,20.24161,0,0,1
100,0.01666666667,7.06,56.457855,9.835105,8.525621,44.093468,12.281855,19.797335,0,0,1
100,0.01666666667,7.06,57.56015,11.402963,4.7387614,45.444614,14.405902,18.170168,0,0,1
100,0.01666666667,7.06,56.350094,14.614962,8.493193,44.289803,14.755018,17.151789,0,0,1
100,0.01666666667,7.06,56.130356,13.993673,5.059155,44.5889,14.406271,16.36142,0,0,1
100,0.01666666667,7.06,56.046944,8.99046,10.015789,44.756588,11.655614,20.104218,0,0,1
100,0.01666666667,7.89,55.74234,8.90405,8.774517,45.310497,12.286628,19.111362,0,0,1
100,0.01666666667,7.06,57.28307,5.726459,8.7155075,44.67594,9.747376,19.934181,0,0,1
100,0.01666666667,7.06,55.37259,5.780357,8.781061,45.08338,8.0106945,21.03662,0,0,1
125,0.01666666667,6.24,54.001163,9.289658,7.6889243,39.53265,10.904205,17.0126,0,0,1
100,0.01666666667,7.06,54.942665,10.57363,6.3811116,39.159378,12.796523,15.3166275,0,0,1
64,0.01666666667,8.3,35.658657,13.672697,3.7007084,39.058563,12.480067,14.548525,0,0,1
125,0.01666666667,6.24,55.568966,12.740857,1.8611959,38.69224,12.771612,13.416813,0,0,1
100,0.01666666667,7.06,53.16879,8.74882,8.804661,39.7831,10.182378,17.949804,0,0,1
100,0.01666666667,7.06,54.14761,7.510418,7.655039,40.638382,10.355568,16.718884,0,0,1
100,0.01666666667,7.06,51.85713,9.071477,8.9275255,39.626873,9.498263,18.925226,0,0,1
125,0.01666666667,6.24,48.98039,4.6854386,3.3200452,34.12453,8.305508,13.037223,0,0,1
125,0.01666666667,6.24,50.589703,5.3739424,-0.5120024,34.07463,8.273018,11.069825,0,0,1
125,0.01666666667,6.24,49.254436,8.389088,1.0235741,34.753605,9.284836,10.806059,0,0,1
125,0.01666666667,6.24,48.25026,10.130612,0.0778796,33.212276,9.99642,10.511238,0,0,1
125,0.01666666667,6.24,51.21931,4.332168,3.2993374,34.848213,7.7943053,12.792667,0,0,1
125,0.01666666667,6.24,48.91158,9.113574,9.173477,36.526527,8.958122,18.282227,0,0,1
100,0.01666666667,7.06,49.46039,9.182315,9.02887,36.983135,7.396573,18.251486,0,0,1
125,0.01666666667,6.24,47.19871,5.07645,4.663229,33.213768,6.3713136,12.955596,0,0,1
125,0.01666666667,6.24,48.047985,5.316355,3.8192153,32.33968,6.5425053,10.4437895,0,0,1
125,0.01666666667,6.24,49.36316,7.1097856,0.10757861,32.856842,6.824586,11.191873,0,0,1
125,0.01666666667,6.24,49.818905,9.112226,-0.4636487,32.19292,7.772759,9.624341,0,0,1
125,0.01666666667,6.24,48.657646,11.819725,3.2782543,33.565285,9.547109,12.275983,0,0,1
125,0.01666666667,6.24,50.406322,7.325284,5.8069534,34.760506,9.049045,13.958458,0,0,1
125,0.01666666667,6.24,52.324528,8.703371,8.951832,36.308044,8.161045,17.341476,0,0,1
125,0.01666666667,6.24,46.967365,3.2104406,-2.0060234,29.874323,5.4391413,9.446052,0,0,1
160,0.01666666667,6.24,48.00719,3.1271946,-2.6161675,29.264156,4.863841,7.9021463,0,0,1
160,0.01666666667,5.74,52.651592,3.0506022,-1.3576317,29.810255,5.300289,8.053745,0,0,1
