L,a,b,ExposureTime,FNumber,ExposureProgram,ISOSpeedRatings,ShutterSpeedValue,ApertureValue,BrightnessValue,ExposureBiasValue,MaxApertureValue,MeteringMode,Flash,FocalLength,ColorSpace,ExposureMode,WhiteBalance,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,Make,Model,L-true,a-true,b-true
63.474712,7.581653,17.898767,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.998628168,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,65.61984,8.846517,16.711042
63.235172,7.070149,19.030062,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.828703163,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,65.50129,8.313306,17.087591
63.04066,5.630785,19.652014,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.843058461,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,65.59998,6.9615865,18.87217
59.4761,9.333611,20.102316,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.668662754,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,65.962746,5.0685735,21.008926
58.576942,12.049475,16.893614,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.724005787,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,62.02052,12.954159,15.579356
57.777283,16.034561,15.822497,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.676700072,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,62.399544,14.5500145,14.462734
57.852757,16.752188,15.678978,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.602699489,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,62.761303,16.00593,13.887024
60.958916,15.522301,14.885402,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.843058461,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,64.09686,15.389387,12.41075
59.08917,9.243929,20.621069,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.777304014,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,63.247646,9.914724,18.393875
58.972244,9.331743,18.36904,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.799556822,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,63.188114,9.775371,17.177896
59.354877,8.981615,19.970482,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.792177288,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,63.006313,8.847383,19.147552
59.515762,7.9325724,20.611042,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.724005787,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,62.886497,8.312987,19.525492
59.054302,6.917191,19.794327,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.828703163,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,62.409336,7.9263387,19.399977
56.219494,11.85969,22.472351,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.660580405,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,60.17634,12.8776655,20.321262
56.39007,14.04683,18.29848,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.724005787,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,59.75346,14.488107,17.486557
55.989384,16.97165,16.93776,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.700546815,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,59.806076,16.362427,15.323406
55.82148,17.449604,15.802958,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.747089402,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,60.097546,16.06287,14.5911255
56.263622,11.894188,23.312376,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.769809477,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,59.92469,11.815386,21.069326
56.141373,10.641314,19.626287,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.627790473,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,59.79257,11.488142,18.602215
57.58481,11.989326,21.271317,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.692641617,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,60.112865,11.088722,20.182013
58.68805,8.705383,21.229057,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.769809477,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,60.336555,8.864854,19.871912
58.841686,6.6031504,20.247671,0.01666666667,1.9,2,160,5.914586223,1.851998802,2.70840893,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,59.994076,7.378044,20.479286
66.39633,15.834587,24.670296,0.00826446281,1.9,2,25,6.92243978,1.851998802,6.585053079,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,57.404537,12.664835,20.38105
68.47892,21.006153,20.31126,0.00826446281,1.9,2,25,6.92243978,1.851998802,6.498896442,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,56.795635,15.009408,18.436306
68.90924,23.941704,18.917032,0.00826446281,1.9,2,25,6.92243978,1.851998802,6.952262059,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,57.371273,15.88183,16.40284
75.12016,19.898355,11.759448,0.00826446281,1.9,2,25,6.92243978,1.851998802,6.755752268,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,57.075245,16.423311,14.257072
68.10482,15.435147,21.671814,0.00826446281,1.9,2,25,6.92243978,1.851998802,6.283883549,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,56.511032,12.188506,20.823841
70.74488,13.104578,15.905141,0.00826446281,1.9,2,25,6.92243978,1.851998802,6.446154985,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,57.188583,11.835489,20.05277
51.066586,19.412167,20.196968,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.989598205,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,57.10753,9.902343,20.455963
55.660812,15.775433,22.506414,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.659750446,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,56.68566,9.685779,21.568878
54.222767,13.894421,20.478237,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.868846041,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,56.755615,8.404765,21.060598
52.752415,20.949965,26.194939,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.724456134,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,53.927246,12.823388,21.23433
52.392315,26.063128,23.273975,0.00826446281,1.9,2,25,6.92243978,1.851998802,6.129970859,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,53.545975,16.019243,19.634878
51.308144,28.844282,21.513033,0.00826446281,1.9,2,25,6.92243978,1.851998802,6.148953965,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,53.335617,16.821207,18.19671
53.233967,26.467625,20.595058,0.00826446281,1.9,2,25,6.92243978,1.851998802,6.07147522,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,54.491013,16.716059,18.092766
52.880634,22.581493,27.523844,0.00826446281,1.9,2,25,6.92243978,1.851998802,6.061491124,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,53.135147,12.774755,21.85494
53.623985,21.071865,22.86287,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.798456719,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,54.001453,11.646533,20.150839
55.489616,16.886938,21.359753,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.810429357,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,52.89887,10.438525,19.721853
56.20867,17.903364,22.665756,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.924989129,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,53.209557,8.4475565,20.102232
55.3081,15.062009,25.617178,0.00826446281,1.9,2,25,6.92243978,1.851998802,6.148953965,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,54.477448,7.0145698,21.834476
50.57855,24.535809,29.756392,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.76193084,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,49.392807,13.7782545,21.313484
51.165516,23.594198,23.276524,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.749547121,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,49.528767,15.858162,20.396135
50.3603,28.973282,22.472132,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.857350404,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,49.235924,16.468294,17.645351
49.896893,31.1455,20.823843,0.00826446281,1.9,2,25,6.92243978,1.851998802,6.081390683,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,49.432293,15.8319025,16.131208
53.249363,21.93986,27.786392,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.810429357,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,49.02744,12.37615,21.346624
53.795086,20.940928,25.395258,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.659750446,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,50.317432,12.700615,21.401436
53.05092,20.426146,23.252378,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.880250813,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,49.422443,9.262399,20.051134
54.731842,16.199558,24.97421,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.619486581,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,49.57981,8.25191,20.24161
52.22669,23.942064,27.83832,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.549777598,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,44.093468,12.281855,19.797335
53.425503,21.903473,22.918474,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.711745091,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,45.444614,14.405902,18.170168
49.899433,24.933937,22.106186,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.711745091,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,44.289803,14.755018,17.151789
51.078514,29.99477,23.602682,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.619486581,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,44.5889,14.406271,16.36142
51.477962,24.368876,29.754824,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.737056172,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,44.756588,11.655614,20.104218
47.12392,19.10045,22.622028,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.399360761,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,45.310497,12.286628,19.111362
53.05984,15.871515,25.871052,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.845762429,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,44.67594,9.747376,19.934181
52.844265,17.93358,25.995262,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.786383884,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,45.08338,8.0106945,21.03662
48.675335,25.699987,28.415497,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.646453624,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,39.53265,10.904205,17.0126
49.65953,20.756802,18.982002,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.213494213,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,39.159378,12.796523,15.3166275
48.24615,28.183168,21.779915,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.367299549,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,39.058563,12.480067,14.548525
48.469246,19.8836,17.808449,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.300957062,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,38.69224,12.771612,13.416813
48.5747,23.07676,26.225464,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.59200584,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,39.7831,10.182378,17.949804
51.11032,16.900116,20.762428,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.491478966,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,40.638382,10.355568,16.718884
48.399635,24.175167,28.675718,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.59200584,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,39.626873,9.498263,18.925226
46.298573,18.296804,20.516287,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.549777598,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,34.12453,8.305508,13.037223
47.08965,13.420633,13.273722,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.633033106,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,34.07463,8.273018,11.069825
44.401447,19.60384,13.774417,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.317830882,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,34.753605,9.284836,10.806059
45.73091,25.913475,17.116383,0.00826446281,1.9,2,25,6.92243978,1.851998802,4.935960241,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,33.212276,9.99642,10.511238
48.652565,14.614915,18.979685,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.491478966,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,34.848213,7.7943053,12.792667
49.274837,24.116446,29.780672,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.535422312,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,36.526527,8.958122,18.282227
46.78643,24.247936,27.169048,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.367299549,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,36.983135,7.396573,18.251486
44.63504,21.565876,21.404787,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.081390683,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,33.213768,6.3713136,12.955596
40.266098,13.006821,14.051249,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.334509621,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,32.33968,6.5425053,10.4437895
44.78882,23.081308,17.10683,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.724456134,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,32.856842,6.824586,11.191873
44.019367,25.048714,16.746714,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.19534687,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,32.19292,7.772759,9.624341
46.69938,16.721176,17.897076,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.446154979,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,33.565285,9.547109,12.275983
45.536552,16.840748,20.241257,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.798456719,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,34.760506,9.049045,13.958458
47.897648,25.893316,28.255487,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.605811641,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,36.308044,8.161045,17.341476
44.004684,12.782233,13.172427,0.00826446281,1.9,2,25,6.92243978,1.851998802,4.913933934,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,29.874323,5.4391413,9.446052
41.031013,10.644901,11.134611,0.00826446281,1.9,2,25,6.92243978,1.851998802,4.913933934,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,29.264156,4.863841,7.9021463
42.040745,14.097043,12.572466,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.249118124,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,29.810255,5.300289,8.053745
37.35585,16.096485,10.030928,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.535422312,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,29.605753,6.2325225,8.429821
46.937683,16.599169,20.320892,0.00826446281,1.9,2,25,6.92243978,1.851998802,5.578066648,0,0,3,16,2.690000057,65535,0,0,0,30,0,Apple,iPhone 15 Pro Max,34.92166,7.977071,14.15584
49.897655,8.761262,1.642767,0.029989,2,2,158,5.06,2,1.4,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,73.83144,4.9196286,6.9349422
44.220207,11.23508,6.5256476,0.019992,2,2,247,5.64,2,1.34,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,72.794525,6.5501328,9.8508
43.44287,14.864504,9.382614,0.019992,2,2,227,5.64,2,1.46,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,73.2979,8.30943,13.9308195
42.91865,12.699541,3.5630665,0.039998,2,2,97,4.64,2,1.69,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,71.949615,6.289175,8.049189
48.364716,19.921453,23.638231,0.019992,2,2,242,5.64,2,1.37,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,72.2858,7.187121,13.533483
44.27001,18.538584,21.004848,0.019992,2,2,174,5.64,2,1.85,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,72.31121,8.8762455,13.609479
45.481873,12.753733,10.491098,0.019992,2,2,134,5.64,2,2.22,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,72.15224,8.06445,15.013291
45.088097,14.672748,10.333345,0.019992,2,2,285,5.64,2,1.13,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,72.4772,7.769709,16.02714
39.87341,22.085213,16.599514,0.009996,2,2,160,6.64,2,2.97,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,72.54559,6.458333,16.094734
38.192947,19.925793,13.851089,0.009996,2,2,42,6.64,2,4.9,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,73.47208,5.4782414,17.954376
38.789528,9.889683,3.834304,0.019992,2,2,36,5.64,2,4.12,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,71.1122,8.53389,13.513726
40.135284,29.728008,19.806602,0.009996,2,2,72,6.64,2,4.12,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,70.96779,11.017098,13.915399
39.23858,22.168406,11.597417,0.019992,2,2,74,5.64,2,3.08,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,71.01131,12.716345,14.0191345
39.474014,18.121042,11.980067,0.009996,2,2,147,6.64,2,3.09,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,71.43726,8.233705,14.531908
41.892883,15.466981,7.018274,0.019992,2,2,71,5.64,2,3.14,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,71.55298,8.761308,14.159968
42.542023,14.174807,8.527866,0.049994,2,2,60,4.32,2,2.06,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,71.41562,8.091913,15.049358
42.37555,14.158917,8.945719,0.019992,2,2,134,5.64,2,2.22,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,71.27918,7.4235406,15.93976
47.67589,15.755558,14.38562,0.019992,2,2,205,5.64,2,1.61,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,71.07183,6.5074253,16.170076
45.307373,17.345121,11.118814,0.009996,2,2,172,6.64,2,2.86,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,72.370224,5.51347,18.01532
43.33222,11.8650875,7.3860483,0.019992,2,2,199,5.64,2,1.65,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,70.56252,9.332982,13.840332
40.870766,19.120424,7.9965434,0.019992,2,2,148,5.64,2,2.08,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,70.6432,11.316616,12.8952055
38.190487,21.306404,6.594926,0.009996,2,2,116,6.64,2,3.43,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,70.2198,12.647744,12.863989
43.168007,10.579187,9.695864,0.019992,2,2,219,5.64,2,1.51,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,70.30789,8.133978,15.104418
43.461105,12.478923,10.251441,0.019992,2,2,258,5.64,2,1.28,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,70.88817,9.03492,14.859796
43.09618,15.205656,11.3338585,0.019992,2,2,122,5.64,2,2.36,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,70.771866,8.507273,15.231792
43.05161,12.8457155,7.963121,0.019992,2,2,150,5.64,2,2.06,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,70.91015,7.4370885,15.958854
41.079037,17.704187,11.633354,0.019992,2,2,113,5.64,2,2.47,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,70.70245,6.5199704,16.189236
43.4592,12.662159,9.424813,0.019992,2,2,103,5.64,2,2.6,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,70.47546,5.4609585,16.940756
42.342796,14.2938595,11.312889,0.019992,2,2,185,5.64,2,1.76,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,69.313416,8.707221,14.786764
57.582577,21.150045,15.547827,0.029989,2,2,341,5.06,2,0.29,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,69.06666,10.999094,12.812806
38.786713,23.903618,14.543319,0.009996,2,2,137,6.64,2,3.19,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,69.23175,11.815551,11.400283
38.683674,25.123901,13.368054,0.009996,2,2,132,6.64,2,3.24,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,69.00479,12.507379,10.525231
38.733475,21.008392,9.380821,0.009996,2,2,59,6.64,2,4.41,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,69.051544,12.80111,9.483128
49.316936,14.823837,5.9587235,0.019992,2,2,67,5.64,2,3.22,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,69.196754,8.177129,15.160667
46.352245,11.499492,6.8131857,0.019992,2,2,153,5.64,2,2.03,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,69.059814,9.25242,14.432052
42.20979,17.069149,12.530699,0.019992,2,2,151,5.64,2,2.05,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,69.21837,8.318379,14.639785
79.96957,8.301168,14.805273,0.025903,2,2,343,5.27,2,0.49,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,69.43024,7.492473,16.03658
73.48206,10.851656,26.184267,0.02228,2,2,340,5.49,2,0.72,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,69.24236,6.7119203,15.746651
77.44424,8.033912,14.483826,0.024462,2,2,360,5.35,2,0.51,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,68.4998,5.163731,15.192672
78.26524,8.218274,12.751948,0.0318,2,2,343,4.97,2,0.2,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,67.84897,8.909445,14.339298
78.7203,11.638101,11.686556,0.029618,2,2,344,5.08,2,0.29,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,67.38298,11.724128,13.7298765
79.39631,13.256853,13.527649,0.066655,2,2,148,3.91,2,0.34,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,67.00466,13.350971,12.657197
76.45292,14.923592,14.647881,0.028018,2,2,335,5.16,2,0.41,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,67.02723,13.491399,12.132117
80.48772,14.111029,11.481472,0.033678,2,2,337,4.89,2,0.14,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,66.82437,14.324907,10.730649
82.17206,8.215451,15.684857,0.035978,2,2,346,4.8,2,0.01,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,67.11458,8.778192,16.623398
81.50802,9.394275,14.662282,0.036759,2,2,344,4.77,2,-0.02,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,66.88122,9.463466,15.74536
83.90415,8.447231,14.060792,0.040527,2,2,320,4.62,2,-0.05,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,67.156975,9.0530615,15.574737
83.93801,7.760357,14.188625,0.039152,2,2,336,4.67,2,-0.07,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,66.94262,8.127307,15.801394
82.45169,9.731379,24.461481,0.032712,2,2,353,4.93,2,0.11,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,67.5506,7.4260225,16.660254
83.66245,8.033599,16.846758,0.040183,2,2,477,4.64,2,-0.62,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,65.73894,9.37926,16.335274
78.813705,12.286027,20.57376,0.037261,2,2,401,4.75,2,-0.26,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,64.94776,12.511681,14.708033
78.12485,15.706822,17.762196,0.036296,2,2,408,4.78,2,-0.24,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,66.02309,13.784696,14.609777
79.656845,13.647018,14.3924265,0.031641,2,2,407,4.98,2,-0.04,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,65.17505,15.044598,13.408429
77.241486,18.717083,20.815275,0.031615,2,2,367,4.98,2,0.11,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,65.53601,15.185332,11.116172
79.54022,12.290742,25.261997,0.037869,2,2,420,4.72,2,-0.35,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,65.4422,9.65964,17.036448
79.26532,11.003012,24.572186,0.036454,2,2,446,4.78,2,-0.38,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,65.93634,10.172201,16.639194
81.8402,6.927908,16.107449,0.044494,2,2,489,4.49,2,-0.8,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,65.61984,8.846517,16.711042
78.635796,11.573397,27.409798,0.04136,2,2,354,4.6,2,-0.23,0,2,2,16,2.51,1,0,0,0,24,0,Google,Pixel 6,65.50129,8.313306,17.087591
